HIP,RArad,DErad,Hpmag
50801,155.58251341,41.4994333,3.1544
50847,155.74241397,-66.90152521,4.9278
50860,155.77640677,33.90815515,5.945
50885,155.86045028,-4.07404511,5.9225
50888,155.87255732,-38.00970921,5.4067
50933,156.03274504,65.56647358,4.9313
50935,156.03589301,33.71853556,5.6838
50954,156.0989188,-74.03154485,4.0753
51008,156.31328711,8.78493873,5.6925
51046,156.43479461,-7.06014266,5.7078
51056,156.47861272,33.79626362,4.7931
51069,156.52293759,-16.83609582,3.9567
51140,156.70389595,-54.87731434,5.7197
51172,156.78814978,-31.0678023,4.4113
51192,156.85199266,-57.63881366,4.7785
51232,156.96977096,-58.7394087,3.8953
51233,156.97121876,36.70747813,4.3599
51313,157.21915435,-64.17228459,5.3486
51362,157.36971146,-2.73904687,5.1787
51364,157.37088872,-29.66385391,5.7181
51376,157.39749338,-30.60707105,5.5682
51384,157.4258704,84.25210524,5.5863
51420,157.5269163,38.92514297,5.8237
51437,157.57292931,-0.63697179,5.0315
51438,157.58364599,-71.99271981,4.7402
51459,157.65735133,55.9806175,4.9366
51491,157.74940783,-13.58846762,5.5885
51495,157.75864382,-73.22150883,5.0495
51502,157.77092352,82.55853836,5.3451
51523,157.84264535,-53.71599266,4.9982
51556,157.96401624,32.37953777,5.9439
51561,157.98936741,-45.06671251,5.646
51576,158.00618286,-61.68536026,3.3225
51585,158.04916045,14.13720906,5.5148
51624,158.20281326,9.30659422,3.7965
51635,158.23700294,-47.00336936,5.1802
51658,158.30832229,40.42554048,4.7827
51685,158.37888117,34.98870217,5.5857
51718,158.50371306,-23.74521614,5.1978
51775,158.70030645,6.95361166,5.2374
51802,158.75912504,8.65043901,5.6889
51808,158.77328468,75.71298391,5.0205
51814,158.79009323,57.08254623,5.2383
51821,158.80364585,-39.56259683,5.3747
51839,158.86757611,-78.60781362,4.2102
51849,158.8971439,-57.55763549,4.5941
51912,159.08568489,-59.56429539,5.247
51933,159.13426126,-12.22848685,5.8223
51979,159.30749459,-27.41268639,4.9627
51986,159.32606984,-48.22561637,3.9098
52004,159.36281803,-58.73334693,5.5513
52009,159.3885309,-13.3844508,4.9456
52043,159.51109063,-57.25631105,5.8482
52085,159.64588797,-16.87663682,5.0625
52098,159.68005267,31.97622014,4.8298
52102,159.68755234,-59.18299905,4.8515
52136,159.77393462,53.66849282,5.709
52139,159.78248113,37.91011111,5.9694
52154,159.82671898,-55.60327911,4.4504
52221,160.04776464,-65.10024018,5.4585
52338,160.45127207,68.44355987,5.8947
52340,160.46490046,-79.7833024,5.953
52353,160.48659337,65.71646208,5.2821
52370,160.55893345,-64.46645369,4.7131
52405,160.66905808,-59.21576464,5.4461
52407,160.68003653,-32.71567269,5.6397
52419,160.73927812,-64.39447946,2.6536
52422,160.75811144,26.32569732,5.5699
52425,160.76683102,69.07624517,5.1467
52452,160.83711717,4.74775035,5.9399
52457,160.85429118,23.18838422,5.0951
52468,160.88461524,-60.56662719,4.676
52469,160.88798936,46.20403775,5.2594
52478,160.93048735,57.19932849,5.7899
52487,160.96339402,-64.24905178,5.7604
52502,161.02890485,-63.96110064,4.7563
52577,161.26676106,67.41138223,5.9741
52595,161.31823059,-80.46952359,5.6254
52633,161.44639874,-80.54020281,4.3818
52638,161.46630021,30.68240199,5.3479
52678,161.56907706,-64.5145857,5.3021
52686,161.60202954,18.89162185,5.6653
52689,161.60563698,14.19480259,5.6448
52701,161.62337898,-64.26326381,5.2075
52727,161.69217532,-49.42012503,2.8299
52736,161.71351759,-64.38349687,4.8036
52737,161.71693673,-17.29683041,5.477
52742,161.73956152,-56.75719082,5.1147
52841,162.05888236,-31.68785402,5.8905
52911,162.31430222,10.54526155,5.3385
52922,162.35190166,-59.32377849,5.8646
52943,162.40596684,-16.19413227,3.2707
52965,162.48769188,-34.05819993,5.626
52980,162.57524733,-8.89772671,5.851
53043,162.79617964,56.5822367,5.8328
53064,162.84899007,59.32024341,5.7321
53154,163.12855287,-57.24041424,5.3042
53229,163.3276665,34.21556623,3.9531
53252,163.3728406,-20.13815011,5.3358
53253,163.37319221,-58.8532647,3.9412
53261,163.3938283,54.58515222,5.2767
53272,163.42553998,-70.72033788,5.9697
53273,163.43233694,-2.12924122,5.6105
53295,163.49460821,43.19001526,4.668
53316,163.57408721,-13.75805892,5.8073
53377,163.74258374,34.03490741,5.894
53417,163.90353327,24.74975463,4.3235
53426,163.93526076,33.50699565,5.1911
53449,164.00617926,6.18538436,5.6114
53502,164.17915144,-37.13746289,4.7656
53530,164.28284104,-50.76504897,5.9631
53699,164.80726624,-33.73745401,5.7951
53721,164.86756566,40.43012282,5.1572
53723,164.87897511,-16.35368039,5.9607
53740,164.94478697,-18.2990973,4.2458
53762,164.99762048,-43.80713488,5.7957
53773,165.03852457,-42.22586943,4.4145
53778,165.04874559,-14.08329874,5.9929
53781,165.06123429,45.52626912,5.5963
53807,165.14016437,3.61753363,5.0103
53824,165.18680146,6.10150348,5.0399
53838,165.2103341,39.21213184,5.1326
53907,165.45695385,-2.48449709,4.8314
53910,165.45996142,56.38234469,2.3499
53954,165.58242149,20.17974574,4.4298
54029,165.81220114,-11.30320917,5.6682
54061,165.93265337,61.75111903,1.9519
54137,166.13042186,-47.67918302,5.742
54173,166.22587332,-35.80468886,5.4399
54182,166.25512513,7.33612235,4.7041
54204,166.33346935,-27.29359542,5.0086
54255,166.48978067,-27.28781161,5.6709
54301,166.63530976,-62.42413655,4.7809
54327,166.70803777,-70.87793848,5.5667
54336,166.72679525,1.95573356,5.6681
54360,166.81981669,-42.63878155,5.1614
54461,167.1416902,-61.94717967,5.1932
54463,167.14748177,-58.97504176,4.089
54477,167.18353194,-28.08061633,5.4595
54487,167.20451661,24.65844982,5.7308
54522,167.32963309,36.30943457,5.691
54537,167.41064332,43.20775165,5.9495
54539,167.41608083,44.4985533,3.1638
54561,167.47242267,-32.36745683,5.8019
54682,167.914526,-22.82560622,4.4775
54746,168.13810702,-49.10107817,5.4263
54751,168.15008446,-60.31763067,4.718
54767,168.18862728,-64.16978305,5.2026
54811,168.31120747,-44.37222089,5.8697
54829,168.37829637,-59.61931663,5.709
54840,168.41420713,-53.23190315,5.9025
54849,168.4399172,-0.06950888,5.4033
54863,168.50752833,8.06095513,5.959
54872,168.52671705,20.52403382,2.5932
54879,168.56017066,15.42976284,3.3288
54951,168.80101374,23.09552494,4.6076
55016,168.96623717,13.30759305,5.469
55084,169.16568379,-3.65151441,4.5165
55137,169.32236735,2.01090309,5.2803
55219,169.61981388,33.09423879,3.6375
55266,169.78309702,38.18572226,4.8035
55282,169.83551156,-14.77904381,3.7179
55425,170.25184231,-54.49101398,3.8358
55434,170.28436678,6.02935317,4.0345
55560,170.70672421,43.48273651,5.1537
55581,170.78402212,-56.77936831,5.8294
55588,170.80292663,-36.16476771,5.1327
55597,170.83929789,-64.95473122,5.0797
55598,170.84196864,-18.77990274,5.179
55642,170.98070335,10.52969776,4.0331
55650,171.00973625,1.40776382,5.5479
55657,171.04657162,-72.25660205,5.5884
55687,171.15252261,-10.85938263,4.9202
55705,171.22076361,-17.6840172,4.1269
55716,171.2457778,11.43030975,5.9432
55756,171.37304559,-36.06310533,5.3764
55763,171.38803379,-37.74754783,5.8976
55765,171.40191419,16.45655037,5.6728
55779,171.43151733,-63.97231548,5.2826
55797,171.48826805,55.85034048,5.8948
55831,171.64764352,-61.11517132,5.2543
55849,171.69710357,-53.15995579,5.9091
55945,171.98429121,2.85629075,5.116
56000,172.14627986,-42.67421809,5.135
56034,172.26734334,39.3369424,5.3437
56035,172.26959814,61.77778573,5.9175
56078,172.41103191,-24.46405886,5.7994
56080,172.42442725,15.41338516,5.8937
56127,172.57867388,-3.0034589,4.8877
56146,172.62116951,18.40973836,5.7126
56211,172.85120192,69.33112154,3.9165
56243,172.94197158,-59.44206374,5.234
56250,172.95336418,-59.51564927,5.2534
56280,173.0684048,-29.26137326,5.0478
56290,173.08648736,61.08275153,5.5729
56319,173.20057968,-40.4363361,5.7266
56332,173.22562501,-31.08723562,5.2285
56343,173.25107925,-31.85752392,3.7025
56391,173.4052662,-40.58670324,5.43
56445,173.59189978,3.06041496,5.861
56473,173.67706956,16.79691617,5.8912
56480,173.69046629,-54.26413157,4.5994
56497,173.73751896,-49.13694711,5.6612
56510,173.77040526,54.78537469,5.8
56518,173.80565754,-47.37256115,5.7005
56561,173.94553439,-63.01982482,3.1068
56573,173.98148233,-47.64152031,5.3291
56583,174.01089901,69.32325963,5.3514
56601,174.07475332,27.7813031,5.8737
56606,174.09325383,-61.05243723,5.807
56620,174.14551822,-33.56997476,5.8757
56633,174.17061877,-9.80225376,4.6695
56647,174.23720763,-0.82385439,4.4671
56656,174.25334015,-61.28344655,5.3028
56675,174.31642744,-75.89654076,5.7279
56700,174.39187579,-47.74737728,5.6263
56754,174.53071666,-61.8265548,5.1374
56770,174.58619865,43.62551374,5.6465
56779,174.61503983,8.13428332,5.2234
56802,174.6664877,-13.20224964,5.5959
56862,174.87347162,-65.39774876,5.1795
56922,175.05341833,-34.74465535,4.6774
56975,175.19627321,21.35284162,5.4221
56986,175.22355281,-62.09010419,5.0972
56997,175.26260504,34.20255998,5.4478
57013,175.3327331,-43.09567711,5.5582
57029,175.39375259,31.7459834,5.8389
57047,175.43313469,-32.49932239,5.3532
57111,175.61844934,66.74480864,5.4797
57175,175.87999932,-62.48939877,5.153
57283,176.19066278,-18.35061452,4.876
57328,176.32085357,8.25817483,4.8964
57363,176.40236385,-66.72884361,3.684
57371,176.43334847,-45.69014533,5.2447
57380,176.46487794,6.52981387,4.1388
57399,176.51305883,47.77933685,3.855
57439,176.62853765,-61.1783591,4.2658
57443,176.63436289,-40.50133463,5.0211
57477,176.73170234,55.62826764,5.4251
57512,176.82987122,-57.69654699,5.5273
57562,176.97888241,8.24586518,5.3329
57565,176.99677663,20.21894111,4.6286
57581,177.06037273,-66.81487093,4.863
57606,177.16154409,14.28419721,5.9509
57613,177.18793925,-26.74975369,5.0461
57632,177.2661596,14.57233678,2.1605
57669,177.42120006,-63.78848958,4.2717
57670,177.42416293,34.93173927,5.8347
57696,177.48594642,-70.22578592,5.1325
57741,177.61368703,-62.64938345,5.7611
57757,177.67202597,1.76537702,3.7136
57791,177.75929544,-5.33333401,5.7926
57803,177.78646515,-45.17344955,4.6271
57841,177.92340297,-30.83409557,5.9745
57851,177.96363763,-65.20589457,4.8497
57870,178.04330796,-56.98782697,5.5879
57936,178.22733851,-33.90813024,4.2517
58001,178.45725512,53.69473297,2.4286
58082,178.67711562,-25.7140662,5.4294
58103,178.7500954,-63.27917899,5.9641
58110,178.76313158,8.44390531,5.7286
58159,178.9188643,15.64680925,5.5709
58181,178.99336535,56.59856258,5.9943
58188,179.00409833,-17.15080883,5.1725
58326,179.41682559,-62.44873586,5.5171
58379,179.56352952,-56.31731471,5.423
58427,179.69861993,-64.33955671,5.6577
58484,179.90704842,-78.22181813,4.8769
58510,179.98718208,3.65521701,5.3676
58576,180.18486368,-10.44483913,5.6883
58587,180.21320852,-19.6589985,5.2072
58590,180.21829278,6.61439458,4.6939
58654,180.41471895,36.04227683,5.7563
58684,180.52943001,43.04546516,5.29
58720,180.65731925,-69.19227099,5.869
58758,180.75707991,-63.31294497,4.3862
58803,180.91381131,-42.43378739,5.2408
58858,181.0690663,21.45916334,5.9552
58867,181.0801576,-63.16571097,4.6931
58884,181.16227835,-68.32889678,5.347
58905,181.1944317,-76.51917474,5.1622
58948,181.30278981,8.73284566,4.2802
58952,181.31141104,76.90595818,5.9523
59072,181.72022042,-64.61363901,4.2219
59151,181.95870064,-75.36706514,5.3231
59173,182.02190151,-50.66125449,4.4016
59184,182.06137398,-48.69247045,5.3382
59196,182.08976522,-50.72240992,2.5241
59199,182.10313587,-24.72877985,4.0991
59229,182.22432743,-44.32588619,5.8135
59232,182.22749219,-41.23158458,5.4871
59309,182.51463182,5.80696312,5.8042
59316,182.53135799,-22.61979213,3.1761
59394,182.7661716,-23.60237251,5.475
59449,182.91312943,-52.3684156,3.9086
59468,182.96333773,25.8703554,5.7995
59501,183.03874643,20.54210571,5.7594
59504,183.04963785,77.61619245,5.2282
59517,183.09161071,-62.95077297,5.9994
59607,183.35441016,-38.9291592,5.7185
59608,183.35831027,10.26236018,5.9207
59654,183.51136247,-45.72392966,5.4459
59728,183.74825951,-20.84423337,5.9864
59746,183.78555713,70.20007664,5.8826
59747,183.78648746,-58.74890175,2.7066
59774,183.85603762,57.0325977,3.3353
59803,183.95194935,-17.54198359,2.5477
59819,184.00097877,14.89914497,5.1214
59831,184.03140174,40.66025842,5.7722
59847,184.0856469,23.94542345,5.0956
59856,184.12572857,33.06179811,5.1576
59920,184.37317607,53.19144105,5.9575
59923,184.3774888,28.93710331,5.7662
59929,184.39431802,-67.9606716,4.0506
60000,184.58726675,-79.31226904,4.2039
60009,184.60955291,-64.00304554,3.9952
60030,184.66790851,-0.78714468,5.9541
60044,184.70860521,75.16055009,5.4903
60059,184.74928515,-55.14297537,5.1071
60122,184.9530132,48.98413195,5.3751
60129,184.97663092,-0.66674697,3.8992
60170,185.08216718,26.61975103,5.6915
60172,185.08813545,3.31272686,5.1251
60189,185.1404611,-22.2158339,5.1743
60202,185.179555,17.79265294,4.8881
60212,185.21179297,57.86428932,5.6708
60221,185.2321493,-13.56574897,5.3085
60260,185.34088014,-60.40136978,3.7319
60320,185.5307773,-67.52209269,5.2128
60329,185.55014238,-68.3071988,5.8972
60351,185.62632987,25.84618188,4.9014
60379,185.70613502,-57.67610102,5.3502
60425,185.83999893,-24.84062114,5.8305
60449,185.89770621,-35.41265923,5.3054
60463,185.93660915,-38.91135054,5.7779
60485,186.00617642,51.5622293,4.9223
60514,186.07724846,26.09861326,5.1852
60584,186.26343106,56.77785804,5.8838
60595,186.29917063,-11.61051283,5.9675
60610,186.34068287,-35.18640092,5.6998
60646,186.46248791,39.01869859,5.1772
60697,186.60030732,27.2682627,4.9937
60710,186.63245102,-51.45061147,4.7661
60718,186.64975588,-63.09905674,0.6739
60735,186.7153926,-32.83004754,5.5719
60742,186.73469865,28.26861971,4.5164
60746,186.74710047,26.82572161,4.9999
60781,186.87031754,-58.99176922,5.3605
60795,186.89635733,55.7127522,5.774
60823,187.01004828,-50.23060494,3.8436
60855,187.09369142,-39.04113788,5.4365
60904,187.2279909,25.91288819,5.2424
60941,187.3627239,24.1089208,5.5714
60957,187.43009789,20.89618496,5.7199
60965,187.46659681,-16.51509405,2.9449
60969,187.47580883,-56.52496926,5.8666
60978,187.48916162,58.40552655,5.4208
60998,187.52817148,69.20126054,5.0608
61015,187.5727578,-23.6964203,5.727
61071,187.75236721,24.56718937,5.4711
61084,187.79137201,-57.11256917,1.6299
61136,187.91810371,-59.42391408,5.6217
61174,188.01868665,-16.19586548,4.3853
61199,188.11712936,-72.13297568,3.7903
61212,188.15036094,-13.85897438,5.8265
61281,188.37101045,69.78820988,3.8414
61296,188.3927876,-12.83032849,5.736
61309,188.4121026,33.24766012,5.5863
61317,188.4378855,41.35676763,4.3682
61318,188.44498851,-9.45207762,5.4867
61359,188.59680889,-23.39662293,2.8099
61379,188.67690215,-44.67251627,5.9048
61384,188.68360538,70.02177292,5.0822
61394,188.71299082,22.6291896,4.7908
61404,188.72693182,-67.7568884,5.8298
61418,188.78234361,18.37700201,5.1936
61468,188.94006074,-41.02194724,5.1872
61498,189.00447528,-39.86944676,5.7935
61558,189.19737805,-5.8318512,5.9056
61571,189.24314212,17.08957846,5.8343
61585,189.29618221,-69.13553368,2.6109
61621,189.42594393,-27.13865865,5.4916
61622,189.42636615,-48.54128815,3.8752
61658,189.5935503,1.85470482,5.7286
61724,189.78065656,21.06258099,5.6508
61740,189.81171862,-7.99550446,4.8251
61789,189.96900592,-39.98724157,4.6037
61910,190.31676262,-13.01392067,5.202
61916,190.34602054,-46.14572713,5.9643
61932,190.38002117,-48.95988559,2.146
61941,190.41667567,-1.44952191,2.8213
61960,190.47086489,10.23584284,4.9058
61966,190.48582002,-59.68581082,4.9034
61968,190.48816526,6.80664417,5.5779
62012,190.6481714,-48.81303495,4.8254
62027,190.70951172,-63.05861584,5.3375
62058,190.78838433,-56.17619638,5.9724
62131,191.00229317,-28.3238612,5.6142
62223,191.28262008,45.44022474,5.3059
62267,191.4046751,7.67331492,5.2975
62268,191.40798476,-60.98116057,4.8538
62322,191.57029068,-68.10809406,2.9789
62325,191.59324825,9.5407895,5.8138
62327,191.59478956,-56.48877965,4.5756
62356,191.66147178,16.57764918,5.2699
62402,191.82885603,62.78113891,5.9494
62423,191.89308887,66.79031568,5.5515
62434,191.9304935,-59.68873267,1.1537
62500,192.10982773,-27.59723023,5.8138
62512,192.16390079,60.3198971,5.9399
62541,192.22581726,14.12263314,5.7177
62561,192.27832165,83.41779142,5.8827
62572,192.30749795,83.41285882,5.3944
62576,192.32296823,27.55232616,5.7831
62608,192.43729007,-71.98624525,5.7159
62641,192.54502343,37.5168844,5.9303
62683,192.67161227,-33.99926793,4.8977
62703,192.74126486,-52.78739504,5.7522
62732,192.82492362,-60.32978615,5.8116
62763,192.92469932,27.54073415,5.0579
62786,192.98729208,-39.68038465,5.964
62867,193.27906899,-48.9432532,4.4793
62886,193.32404415,21.24502027,5.0514
62894,193.34124916,-60.32848621,5.8444
62896,193.35894135,-40.17881856,4.3163
62931,193.45384769,-60.37624006,5.9675
62956,193.50680405,55.95984299,1.7545
62985,193.58822547,-9.53894652,4.8309
63003,193.64857324,-57.17789113,3.9538
63005,193.65383856,-57.16864394,5.11
63007,193.66341675,-59.14666531,4.5656
63024,193.73556676,47.19673766,5.6709
63031,193.74311823,-85.12342244,5.6111
63066,193.83108961,-42.91570149,5.5509
63076,193.86897918,65.43854739,5.3073
63090,193.90201354,3.39759875,3.4405
63117,193.98808241,-56.83580426,5.3713
63125,194.00767083,38.31824601,2.8471
63143,194.07350826,54.09948305,5.9036
63210,194.2682521,-51.19871609,5.1524
63355,194.73110802,17.40936045,4.8555
63414,194.91477292,-3.81194188,5.8511
63432,194.98031611,66.59730755,5.5285
63462,195.06868952,30.78503673,5.0453
63503,195.18160756,56.36633118,5.0063
63608,195.54483555,10.95910189,2.998
63613,195.56574102,-71.54879895,3.7698
63688,195.77233555,-71.47572318,5.9425
63724,195.88895004,-49.52723639,4.8466
63738,195.94177871,-20.58350967,5.6918
63901,196.43526026,35.79885189,5.1822
63916,196.46783043,45.26848983,5.7937
63945,196.56970989,-48.46325368,4.6551
63950,196.59410064,22.61629052,5.405
63972,196.64603076,-41.58840742,5.7606
64003,196.72595582,-35.86182295,5.6541
64004,196.72776284,-49.90621585,4.2058
64022,196.79461605,27.62490662,4.9175
64053,196.9096688,-53.45971464,5.6901
64078,196.97417898,-10.74038505,5.3154
64094,197.02982835,-65.30601745,5.4825
64122,197.13536707,-8.9842288,5.7306
64166,197.26367915,-23.11797272,5.1032
64179,197.30176001,10.02246782,5.9557
64238,197.4875497,-5.53892927,4.369
64241,197.49812571,17.52911197,4.4292
64332,197.78725459,-42.23282808,5.8965
64348,197.84711471,-43.36850518,5.407
64394,197.97051114,27.87603771,4.3607
64407,198.01451944,-16.19790312,5.1332
64408,198.01444516,-37.80313624,4.9825
64425,198.07345486,-59.92053664,4.5502
64445,198.13729834,11.55617019,5.8831
64466,198.20319315,-66.22676622,5.9281
64515,198.34742774,-50.69978512,5.9112
64540,198.42908972,40.15284754,5.1081
64577,198.54570711,-19.93133473,5.4722
64583,198.5642836,-59.10285954,5.0087
64607,198.63017866,11.33178486,5.764
64661,198.8124906,-67.89456339,4.7571
64692,198.88352098,40.8551722,5.8342
64725,198.99409265,-19.94282246,5.3748
64792,199.19463899,9.42369289,5.314
64803,199.22129649,-31.50607658,5.2673
64820,199.30431235,-66.78342286,5.0187
64822,199.30801309,-43.97944135,5.8814
64823,199.31509743,13.67564706,5.482
64844,199.38598809,40.57256274,4.7902
64852,199.40119508,5.46984504,4.8642
64906,199.56058504,49.68201507,5.1358
64924,199.60404981,-18.3086104,4.866
64927,199.61544788,34.09829284,5.9579
64962,199.73022254,-23.17141256,3.1521
65072,200.07914885,40.15055595,5.7608
65109,200.15027327,-36.71208083,2.7717
65112,200.1577268,-52.74778485,5.4194
65144,200.24067927,-46.88005831,5.9232
65198,200.42366103,2.08737066,5.7157
65241,200.54054038,5.15485085,5.9238
65247,200.56787395,-52.18295144,5.8719
65271,200.65824915,-60.98835616,4.477
65301,200.75477206,-17.73520383,5.5196
65378,200.98091528,54.92541509,2.254
65387,201.00184758,-64.53561682,4.68
65420,201.13806832,-5.16392181,5.8582
65466,201.2778533,23.85443813,5.7862
65468,201.28066817,-74.8874974,5.2101
65474,201.29835228,-11.16124494,0.8891
65477,201.3058984,54.98799865,4.0506
65479,201.3088991,-64.48509211,5.4087
65522,201.45999484,-70.62725073,5.6555
65535,201.53182942,-39.75496497,5.2982
65536,201.53343006,72.39149827,5.9196
65581,201.68018547,-12.70761269,5.3888
65593,201.73384916,-41.49756487,5.8335
65595,201.73841518,78.64379559,5.8885
65639,201.86349213,-15.97363072,4.9272
65721,202.10812652,13.78018785,5.1033
65728,202.11324205,59.94570299,5.4734
65790,202.30431766,10.8183959,5.8173
65810,202.35523112,-51.16511488,5.0692
65835,202.4284104,-23.28135756,5.4789
65936,202.76111844,-39.40727978,4.0636
66006,202.99144188,-6.25571056,4.7615
66065,203.14984202,-28.69271446,5.7151
66091,203.21536867,-15.36301229,5.6871
66098,203.24204609,-10.16490791,5.3724
66198,203.53052089,55.34844977,5.6008
66200,203.53293856,3.65902498,4.9329
66234,203.61405612,49.01590586,4.7197
66247,203.6686608,-13.21430631,5.9343
66249,203.67397824,-0.5959383,3.4147
66257,203.69894293,37.18243878,5.0194
66320,203.88036286,-5.3963919,5.8648
66400,204.20212286,-26.49523631,5.7994
66417,204.24624877,24.61330309,5.8021
66435,204.29606035,71.24226657,5.6647
66438,204.30083698,-61.69157159,5.7357
66454,204.34790588,-46.42784036,5.8727
66458,204.36540402,36.29484052,4.8684
66563,204.67552523,-29.56067987,5.9088
66634,204.87741489,52.92107173,5.5045
66640,204.89451828,10.74630151,5.6573
66656,204.95244074,-40.05157494,5.7645
66657,204.9719697,-53.46636266,2.2097
66666,204.99957259,-49.95000096,5.5197
66681,205.04500849,-64.57655442,5.8843
66727,205.16874207,19.95566312,5.743
66738,205.18455243,54.68166154,4.7124
66753,205.23406391,-85.78599236,5.6183
66763,205.25982197,22.49583146,5.7952
66798,205.37423729,64.82243969,5.8763
66803,205.40346128,-8.70308224,5.1029
66821,205.43672812,-54.55936533,4.9755
66849,205.50467538,-58.78704971,5.3788
66925,205.7338249,-56.76795967,5.9761
66936,205.76618421,3.53807955,5.5128
66984,205.91706324,-42.06750984,5.9427
67057,206.12424661,-16.17905866,5.7085
67143,206.40390667,-26.11598465,5.8211
67153,206.42319445,-33.0433661,4.3195
67172,206.48471121,-12.42654686,5.6446
67194,206.55680613,41.08884878,5.9497
67231,206.64864724,54.43269024,5.6745
67234,206.66403504,-51.43269767,4.7986
67244,206.73483912,-36.25190491,5.1581
67250,206.74947857,38.54275009,5.6739
67275,206.81681931,17.45677421,4.5949
67288,206.85564383,-17.85976343,5.4895
67292,206.8649369,-50.24932123,5.9967
67301,206.8856091,49.31330297,1.7994
67304,206.91112397,-50.32066697,5.6003
67384,207.16141258,31.19011459,5.7722
67457,207.36146348,-34.45063053,4.1005
67459,207.3695746,15.79780581,4.1588
67464,207.37623896,-41.68765986,3.3237
67472,207.4041992,-42.47368514,3.3969
67480,207.42841703,21.2640642,5.0624
67494,207.46810201,-18.13407621,5.1274
67605,207.78836899,34.66452997,5.977
67627,207.85807311,64.72328271,4.6219
67663,207.94679417,-46.89863022,5.7124
67664,207.94759844,-69.40124636,5.8297
67665,207.94787293,34.44431782,4.7831
67669,207.95677243,-32.99401664,4.2763
67703,208.02041706,-52.81146394,5.2427
67782,208.29317898,28.64806219,5.9747
67786,208.30228446,-31.92758659,4.7067
67787,208.3039639,17.93285539,5.8611
67819,208.3867511,-35.66419392,5.6321
67836,208.4296267,-53.37328033,5.8829
67848,208.46267598,53.72869224,5.6983
67861,208.48852964,-47.12815338,5.82
67927,208.67131829,18.3985867,2.7957
67929,208.67581836,-1.50307126,5.3283
67942,208.70473734,-67.65206428,5.868
67973,208.80070681,-52.16076922,5.6444
68002,208.88514577,-47.28826623,2.4419
68079,209.08288986,-46.59272853,5.9839
68092,209.11622229,1.05054812,5.9656
68103,209.14234431,27.49219825,5.1571
68191,209.41223675,-63.68661607,4.8736
68245,209.56785293,-42.10070505,3.7448
68269,209.62990909,-24.97217765,5.1814
68276,209.66220334,21.6963207,5.7682
68282,209.66988043,-44.80353128,3.7877
68390,210.00102565,-25.0101797,5.875
68520,210.4115967,1.54458351,4.2777
68523,210.43121618,-45.60337069,4.4632
68581,210.59501143,-27.42976275,5.6282
68702,210.9560192,-60.37297887,0.5366
68756,211.09760812,64.3758087,3.6452
68815,211.33375586,-76.79667657,5.074
68862,211.5116083,-41.17958028,4.2873
68895,211.59278732,-26.68201863,3.4187
68933,211.67218593,-36.36869558,2.2226
68940,211.67877824,-9.31352502,5.5468
69038,211.98227749,43.85452476,5.097
69068,212.072317,49.45802062,5.341
69112,212.21253716,77.5474331,4.9527
69174,212.39609365,-51.50464551,5.9574
69191,212.47898584,-53.43872569,4.9002
69226,212.59978547,25.09182294,4.928
69269,212.71034771,-16.30200337,5.015
69373,213.01688973,69.43266856,5.2687
69389,213.06595976,2.40949639,4.9532
69415,213.19180448,-27.2611,5.2345
69427,213.22392119,-10.27404387,4.3251
69462,213.31841926,-53.66565129,5.6781
69483,213.37062424,51.78999063,4.5711
69493,213.41945411,-0.84512423,5.9996
69536,213.52221593,12.95957663,5.6471
69598,213.67817548,-41.83744842,5.7745
69612,213.71192743,10.10100971,5.4469
69618,213.73818304,-57.08607537,5.0166
69658,213.850471,-18.20066168,5.5416
69673,213.91811408,19.18727046,0.1114
69701,214.00368724,-5.99952605,4.1854
69713,214.04195639,51.36701401,4.8082
69732,214.09656815,46.08791912,4.2074
69763,214.1613581,-66.58788092,5.7257
69829,214.36851087,15.26336085,5.9225
69879,214.49923358,35.50947079,4.966
69896,214.55821002,-81.00760153,4.9613
69929,214.65956761,-18.71588129,5.8748
69965,214.75469196,-25.81631736,5.973
69974,214.77750787,-13.37116638,4.5624
69989,214.81757042,13.00437708,5.4905
69995,214.84964555,-37.00280677,5.9688
69996,214.8509698,-46.05808389,3.4849
70012,214.88562289,-2.26534361,5.3055
70027,214.9388368,16.30680123,5.0121
70035,214.96543225,-61.27275712,5.2906
70054,215.04045684,-43.058862,5.7092
70069,215.08146991,-56.38647908,4.3627
70090,215.13949734,-37.88526721,4.0385
70104,215.17729549,-45.18688154,4.8528
70243,215.58223951,-34.78679127,5.5414
70248,215.59665402,-80.10891106,5.029
70264,215.65467374,-58.45915834,4.9105
70300,215.75940537,-39.51176601,4.3518
70306,215.77461576,-27.75373397,4.9395
70327,215.84475008,8.44664063,4.8776
70384,216.00366753,8.2440044,5.9644
70400,216.0474601,5.82011472,5.1457
70469,216.20275194,-24.8062664,5.5022
70492,216.27641341,-68.1953238,5.6842
70497,216.30008053,51.85171355,4.1514
70574,216.53431283,-45.22138977,4.5093
70576,216.54500683,-45.37926059,4.4387
70602,216.61420124,19.22683486,5.4698
70638,216.73225343,-83.66785298,4.4667
70657,216.77963849,-65.82161153,5.9948
70663,216.80124806,-46.13406511,5.9009
70692,216.88134416,75.69593924,4.3883
70753,217.04351372,-29.49157968,4.9519
70755,217.05091831,-2.22795072,4.9445
70791,217.15870028,49.84496416,5.7362
70794,217.173878,-6.9004141,5.5524
70915,217.53608407,-45.32128782,5.4832
70931,217.58746939,-49.51892675,5.4065
71002,217.8182752,-67.71705393,5.994
